compilerNumber,chapter,date,type,title,participants,releaseStatus,pageCount,naid,sourceNote,researchNote,scheduleReferences,catalogUrl,pdfUrl
3.047,Turkey,1991-06-04,Telcon,"Telcon with Turgut Ozal, President of Turkey on June 4, 1991",George H. W. Bush; Turgut Ozal,Full,5,428081713,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with Turgut Ozal, President of Turkey on June 4, 1991. Release status: Full. NAID 428081713.",PDF extent: 5 pages. Digital object: 1991-06-04--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081713.,"[Presidential Daily Diary] 6/4/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/4/1991. Access restriction: Restricted - Possibly. NAID 415891331. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-06_04_91-12859-011_415891331.pdf. Catalog: https://catalog.archives.gov/id/415891331. - Catalog: https://catalog.archives.gov/id/415891331 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-06_04_91-12859-011_415891331.pdf || [Presidential Daily Backup] 6/4/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/4/1991. Access restriction: Restricted - Possibly. NAID 415891332. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-06_04_91-12859-012_415891332.pdf. Catalog: https://catalog.archives.gov/id/415891332. - Catalog: https://catalog.archives.gov/id/415891332 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-06_04_91-12859-012_415891332.pdf",https://catalog.archives.gov/id/428081713,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-06-04--Ozal.pdf
3.048,Turkey,1991-06-13,Telcon,"Telcon with Turgut Ozal, President of Turkey on June 13, 1991",George H. W. Bush; Turgut Ozal,Full,5,428081719,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with Turgut Ozal, President of Turkey on June 13, 1991. Release status: Full. NAID 428081719.",PDF extent: 5 pages. Digital object: 1991-06-13--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081719.,"[Presidential Daily Diary] 6/13/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/13/1991. Access restriction: Restricted - Possibly. NAID 415891349. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-06_13_91-12860-011_415891349.pdf. Catalog: https://catalog.archives.gov/id/415891349. - Catalog: https://catalog.archives.gov/id/415891349 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-06_13_91-12860-011_415891349.pdf || [Presidential Daily Backup] 6/13/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/13/1991. Access restriction: Restricted - Possibly. NAID 415891350. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-06_13_91-12860-012_415891350.pdf. Catalog: https://catalog.archives.gov/id/415891350. - Catalog: https://catalog.archives.gov/id/415891350 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-06_13_91-12860-012_415891350.pdf",https://catalog.archives.gov/id/428081719,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-06-13--Ozal.pdf
3.049,Turkey,1991-07-10,Telcon,"Telephone Call with Turgut Ozal, President of Turkey on July 10, 1991",George H. W. Bush; Turgut Ozal,Partial,5,428081761,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call with Turgut Ozal, President of Turkey on July 10, 1991. Release status: Partial. NAID 428081761.",PDF extent: 5 pages. Digital object: 1991-07-10--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081761.,"[Presidential Daily Diary] 7/10/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 7/10/1991. Access restriction: Restricted - Possibly. NAID 415891403. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-07_10_91-12863-007_415891403.pdf. Catalog: https://catalog.archives.gov/id/415891403. - Catalog: https://catalog.archives.gov/id/415891403 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-07_10_91-12863-007_415891403.pdf || [Presidential Daily Backup] 7/10/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 7/10/1991. Access restriction: Restricted - Possibly. NAID 415891404. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-07_10_91-12863-008_415891404.pdf. Catalog: https://catalog.archives.gov/id/415891404. - Catalog: https://catalog.archives.gov/id/415891404 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-07_10_91-12863-008_415891404.pdf",https://catalog.archives.gov/id/428081761,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-07-10--Ozal.pdf
3.050,Turkey,1991-07-20,Memcon,"Meeting with Turgut Ozal, President of Turkey on July 20, 1991 (1 of 2)",George H. W. Bush; Turgut Ozal,Full,1,428081779,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with Turgut Ozal, President of Turkey on July 20, 1991 (1 of 2). Release status: Full. NAID 428081779.",PDF extent: 1 pages. Digital object: 1991-07-20--Ozal-1.pdf. Catalog: https://catalog.archives.gov/id/428081779.,"[Presidential Daily Diary] 7/20/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 7/20/1991. Access restriction: Restricted - Possibly. NAID 415891423. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-07_20_91-12864-007_415891423.pdf. Catalog: https://catalog.archives.gov/id/415891423. - Catalog: https://catalog.archives.gov/id/415891423 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-07_20_91-12864-007_415891423.pdf || [Presidential Daily Backup] 7/20/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 7/20/1991. Access restriction: Restricted - Possibly. NAID 415891424. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-07_20_91-12864-008_415891424.pdf. Catalog: https://catalog.archives.gov/id/415891424. - Catalog: https://catalog.archives.gov/id/415891424 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-07_20_91-12864-008_415891424.pdf",https://catalog.archives.gov/id/428081779,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1991-07-20--Ozal-1.pdf
3.051,Turkey,1991-07-20,Memcon,"Meeting with Turgut Ozal, President of Turkey on July 20, 1991 (2 of 2)",George H. W. Bush; Turgut Ozal,Full,10,428081781,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with Turgut Ozal, President of Turkey on July 20, 1991 (2 of 2). Release status: Full. NAID 428081781.",PDF extent: 10 pages. Digital object: 1991-07-20--Ozal-2.pdf. Catalog: https://catalog.archives.gov/id/428081781.,"[Presidential Daily Diary] 7/20/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 7/20/1991. Access restriction: Restricted - Possibly. NAID 415891423. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-07_20_91-12864-007_415891423.pdf. Catalog: https://catalog.archives.gov/id/415891423. - Catalog: https://catalog.archives.gov/id/415891423 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-07_20_91-12864-007_415891423.pdf || [Presidential Daily Backup] 7/20/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 7/20/1991. Access restriction: Restricted - Possibly. NAID 415891424. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-07_20_91-12864-008_415891424.pdf. Catalog: https://catalog.archives.gov/id/415891424. - Catalog: https://catalog.archives.gov/id/415891424 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-07_20_91-12864-008_415891424.pdf",https://catalog.archives.gov/id/428081781,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1991-07-20--Ozal-2.pdf
3.052,Turkey,1991-07-20,Memcon,"President's Meeting with Prime Minister Yilmaz of Turkey, July 20, 1991",George H. W. Bush; A. Mesut Yilmaz,Full,5,428081783,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, President's Meeting with Prime Minister Yilmaz of Turkey, July 20, 1991. Release status: Full. NAID 428081783.",PDF extent: 5 pages. Digital object: 1991-07-20--Yilmaz.pdf. Catalog: https://catalog.archives.gov/id/428081783.,"[Presidential Daily Diary] 7/20/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 7/20/1991. Access restriction: Restricted - Possibly. NAID 415891423. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-07_20_91-12864-007_415891423.pdf. Catalog: https://catalog.archives.gov/id/415891423. - Catalog: https://catalog.archives.gov/id/415891423 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-07_20_91-12864-007_415891423.pdf || [Presidential Daily Backup] 7/20/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 7/20/1991. Access restriction: Restricted - Possibly. NAID 415891424. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-07_20_91-12864-008_415891424.pdf. Catalog: https://catalog.archives.gov/id/415891424. - Catalog: https://catalog.archives.gov/id/415891424 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-07_20_91-12864-008_415891424.pdf",https://catalog.archives.gov/id/428081783,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1991-07-20--Yilmaz.pdf
3.053,Turkey,1991-07-22,Memcon,"President's Meeting with President Ozal of Turkey, July 22, 1991",George H. W. Bush; Turgut Ozal,Full,7,428081787,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, President's Meeting with President Ozal of Turkey, July 22, 1991. Release status: Full. NAID 428081787.",PDF extent: 7 pages. Digital object: 1991-07-22--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081787.,"[Presidential Daily Diary] 7/22/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 7/22/1991. Access restriction: Restricted - Possibly. NAID 415891427. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-07_22_91-12864-011_415891427.pdf. Catalog: https://catalog.archives.gov/id/415891427. - Catalog: https://catalog.archives.gov/id/415891427 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-07_22_91-12864-011_415891427.pdf || [Presidential Daily Backup] 7/22/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 7/22/1991. Access restriction: Restricted - Possibly. NAID 415891428. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-07_22_91-12864-012_415891428.pdf. Catalog: https://catalog.archives.gov/id/415891428. - Catalog: https://catalog.archives.gov/id/415891428 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-07_22_91-12864-012_415891428.pdf",https://catalog.archives.gov/id/428081787,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1991-07-22--Ozal.pdf
3.054,Turkey,1991-08-19,Telcon,"Telcon with President Turgut Ozal of Turkey, August 19, 1991",George H. W. Bush; Turgut Ozal,Full,4,428081813,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with President Turgut Ozal of Turkey, August 19, 1991. Release status: Full. NAID 428081813.",PDF extent: 4 pages. Digital object: 1991-08-19--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081813.,"[Presidential Daily Diary] 8/19/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 8/19/1991. Access restriction: Restricted - Possibly. NAID 415891483. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-08_19_91-12866-003_415891483.pdf. Catalog: https://catalog.archives.gov/id/415891483. - Catalog: https://catalog.archives.gov/id/415891483 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-08_19_91-12866-003_415891483.pdf || [Presidential Daily Backup] 8/19/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 8/19/1991. Access restriction: Restricted - Possibly. NAID 415891484. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-08_19_91-12866-004_415891484.pdf. Catalog: https://catalog.archives.gov/id/415891484. - Catalog: https://catalog.archives.gov/id/415891484 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-08_19_91-12866-004_415891484.pdf",https://catalog.archives.gov/id/428081813,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-08-19--Ozal.pdf
3.055,Turkey,1991-09-09,Telcon,"Telcon with Turgut Ozal, President of Turkey, September 9, 1991",George H. W. Bush; Turgut Ozal,Full,4,428081911,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with Turgut Ozal, President of Turkey, September 9, 1991. Release status: Full. NAID 428081911.",PDF extent: 4 pages. Digital object: 1991-09-09--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081911.,"[Presidential Daily Diary] 9/9/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 9/9/1991. Access restriction: Restricted - Possibly. NAID 415891525. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-09_09_91-12867-005_415891525.pdf. Catalog: https://catalog.archives.gov/id/415891525. - Catalog: https://catalog.archives.gov/id/415891525 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-09_09_91-12867-005_415891525.pdf || [Presidential Daily Backup] 9/9/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 9/9/1991. Access restriction: Restricted - Possibly. NAID 415891526. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-09_09_91-12867-006_415891526.pdf. Catalog: https://catalog.archives.gov/id/415891526. - Catalog: https://catalog.archives.gov/id/415891526 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-09_09_91-12867-006_415891526.pdf",https://catalog.archives.gov/id/428081911,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-09-09--Ozal.pdf
3.056,Turkey,1991-12-05,Telcon,"Telcon with Prime Minister Demirel of Turkey, December 5, 1991",George H. W. Bush; Suleyman Demirel,Full,3,428082069,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with Prime Minister Demirel of Turkey, December 5, 1991. Release status: Full. NAID 428082069.",PDF extent: 3 pages. Digital object: 1991-12-05--Demirel.pdf. Catalog: https://catalog.archives.gov/id/428082069.,"[Presidential Daily Diary] 12/5/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 12/5/1991. Access restriction: Restricted - Possibly. NAID 415891702. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-12_05_91-12875-009_415891702.pdf. Catalog: https://catalog.archives.gov/id/415891702. - Catalog: https://catalog.archives.gov/id/415891702 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-12_05_91-12875-009_415891702.pdf || [Presidential Daily Backup] 12/5/1991 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 12/5/1991. Access restriction: Restricted - Possibly. NAID 415891703. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-12_05_91-12875-010_415891703.pdf. Catalog: https://catalog.archives.gov/id/415891703. - Catalog: https://catalog.archives.gov/id/415891703 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-12_05_91-12875-010_415891703.pdf",https://catalog.archives.gov/id/428082069,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-12-05--Demirel.pdf
3.057,Turkey,1992-01-12,Telcon,"Telcon with President Turgut Ozal of Turkey, January 12, 1991",George H. W. Bush; Turgut Ozal,Full,3,428082117,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with President Turgut Ozal of Turkey, January 12, 1991. Release status: Full. NAID 428082117.",PDF extent: 3 pages. Digital object: 1991-01-12--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428082117.,"[Presidential Daily Diary] 1/12/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 1/12/1992. Access restriction: Restricted - Possibly. NAID 415891779. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-01_12_92-12878-007_415891779.pdf. Catalog: https://catalog.archives.gov/id/415891779. - Catalog: https://catalog.archives.gov/id/415891779 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-01_12_92-12878-007_415891779.pdf || [Presidential Daily Backup] 1/12/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 1/12/1992. Access restriction: Restricted - Possibly. NAID 415891780. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-01_12_92-12878-008_415891780.pdf. Catalog: https://catalog.archives.gov/id/415891780. - Catalog: https://catalog.archives.gov/id/415891780 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-01_12_92-12878-008_415891780.pdf",https://catalog.archives.gov/id/428082117,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1991-01-12--Ozal.pdf
3.058,Turkey,1992-04-28,Memcon,"Meeting with President Turgut Ozal of Turkey, April 28, 1992",George H. W. Bush; Turgut Ozal,Full,5,428082173,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with President Turgut Ozal of Turkey, April 28, 1992. Release status: Full. NAID 428082173.",PDF extent: 5 pages. Digital object: 1992-04-28--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428082173.,"[Presidential Daily Diary] 4/28/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 4/28/1992. Access restriction: Restricted - Possibly. NAID 415891994. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-04_28_92-12888-005_415891994.pdf. Catalog: https://catalog.archives.gov/id/415891994. - Catalog: https://catalog.archives.gov/id/415891994 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-04_28_92-12888-005_415891994.pdf || [Presidential Daily Backup] 4/28/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 4/28/1992. Access restriction: Restricted - Possibly. NAID 415891995. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-04_28_92-12888-006_415891995.pdf. Catalog: https://catalog.archives.gov/id/415891995. - Catalog: https://catalog.archives.gov/id/415891995 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-04_28_92-12888-006_415891995.pdf",https://catalog.archives.gov/id/428082173,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1992-04-28--Ozal.pdf
3.059,Turkey,1992-05-07,Telcon,"Telcon with President Turgut Ozal of Turkey, May 7, 1992",George H. W. Bush; Turgut Ozal,Full,2,428082213,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with President Turgut Ozal of Turkey, May 7, 1992. Release status: Full. NAID 428082213.",PDF extent: 2 pages. Digital object: 1992-05-07--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428082213.,"[Presidential Daily Diary] 5/7/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/7/1992. Access restriction: Restricted - Possibly. NAID 415892013. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-05_07_92-12889-011_415892013.pdf. Catalog: https://catalog.archives.gov/id/415892013. - Catalog: https://catalog.archives.gov/id/415892013 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-05_07_92-12889-011_415892013.pdf || [Presidential Daily Backup] 5/7/1992 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/7/1992. Access restriction: Restricted - Possibly. NAID 415892014. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-05_07_92-12889-012_415892014.pdf. Catalog: https://catalog.archives.gov/id/415892014. - Catalog: https://catalog.archives.gov/id/415892014 - PDF: https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-05_07_92-12889-012_415892014.pdf",https://catalog.archives.gov/id/428082213,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1992-05-07--Ozal.pdf
